"V1" "V2" "V3"
0.468137543259496 0.774546693452837 0.928812981318027
0.441879567620249 0.760913936634885 0.933086140778949
0.420001672443428 0.797537851010552 0.928998598036744
0.462816633306572 0.79432789089897 0.92785229977416
0.463366752210637 0.787720610314673 0.937364853523891
0.438354926942959 0.792366985595456 0.922203111771975
0.44556751172969 0.790599984333992 0.941633628184749
0.452417271153426 0.751717170060348 0.929794156258724
0.470267187261826 0.777991115007618 0.927330102263861
0.418374612028264 0.786798962769355 0.928261430371811
0.452834220164985 0.779869440858722 0.932846997096949
0.45946290544892 0.782590383421526 0.912317051909933
0.464964999634195 0.763969325084984 0.936036037071769
0.445547983989464 0.786716006734555 0.929047837985387
0.441988101674933 0.815466808182277 0.929837137646856
0.441690381664647 0.782539165953073 0.919251943805302
0.4349434786721 0.788000040584889 0.937705835021866
0.450225896344426 0.7770687542178 0.937213080771878
0.431527363722249 0.794434745665412 0.934070278841527
0.456645133050543 0.791295514880558 0.915876625746547
0.466736712897289 0.778542638840279 0.925884754029913
0.441061134035472 0.804581438125665 0.939175903347122
0.422914203519689 0.788948298329271 0.934196414659189
0.436887618458455 0.791653123694203 0.929130852755433
0.431152184967337 0.74708364057218 0.927697782339455
0.439383081553551 0.783863763930666 0.930621803839979
0.400070739588117 0.790325703005012 0.922084476552934
0.432293359506193 0.759961410026527 0.932045981556582
0.436360862257712 0.779104068284331 0.929202797843468
0.459470874164109 0.775827793579897 0.916173638810032
0.47404894699224 0.796675859048152 0.92515275289603
0.458927771622075 0.793019410142244 0.924847561963942
0.435010123991735 0.767593871186335 0.928467910266101
0.44773257668469 0.777151415549937 0.9248416227881
0.443821203467206 0.785540319809085 0.939015721465617
0.437874364547376 0.786699882071303 0.941150247615454
0.428564406354031 0.783447045270417 0.925144655418272
0.454198443065046 0.773901766200115 0.909787399232028
0.435233175372118 0.765708754843242 0.921725829601454
0.449639444174601 0.763932812440479 0.923199272441124
0.448431929452058 0.75662731662296 0.942625603195641
0.45203257389609 0.791818921039994 0.935062744993468
0.433059441134003 0.742631056549482 0.93036981794231
0.43395066324466 0.755561809574183 0.93652474556811
0.434789565611174 0.779932709277741 0.926604651680862
0.449241911350859 0.783656772583552 0.935500398137423
0.425100798981734 0.787826854824526 0.906957109035032
0.466387667642492 0.790551053792465 0.933157580410559
0.446446586818042 0.786827601768004 0.93921018218327
0.415306313750423 0.759921588729451 0.93655363046509
0.411188579054998 0.772508586488126 0.926561061578595
0.448641997682447 0.776972854374733 0.945431643310367
0.454767963937717 0.756587903245762 0.933027099672683
0.458390817677312 0.784579233616711 0.911784433293117
0.451617781543104 0.785943445175982 0.934490464071535
0.45489178328316 0.787354926127275 0.928522248867285
0.429843875207355 0.79183892574672 0.94048450347025
0.427649839258806 0.760947769947994 0.934575964812488
0.444052725951552 0.787611826778623 0.93693987151577
0.463414588754998 0.781134692116983 0.936509724709984
0.449474571704919 0.79097434173201 0.929104248879319
0.446888977448221 0.78890734359827 0.926222211957663
0.420553642173275 0.77470110600646 0.922406362764578
0.458505477379234 0.778781860701896 0.92293519061994
0.44295293926991 0.781679749380103 0.939677633076137
0.431048417116017 0.78949817585347 0.930835677279543
0.422373872504217 0.784657361840436 0.929890488793866
0.430576291296437 0.788792588197322 0.924104991088708
0.447555686312313 0.787703966805526 0.935465674432976
0.446201313551625 0.789876085926451 0.92620291515972
0.438634329175117 0.770557408128757 0.917366081061014
0.453830044765003 0.773213466517396 0.937893438100368
0.410379248120157 0.772056880001258 0.92849733752233
0.437138797510657 0.777805194324507 0.928373042564637
0.432118560820604 0.77346151043252 0.921680812010639
0.408977546578543 0.780807208983654 0.92467795048167
0.455260184802798 0.781102627772676 0.932352792807377
0.459355975239277 0.795455797377347 0.932263634202203
0.43298742716972 0.798855526707126 0.933591784840367
0.458939374318711 0.777824362006855 0.939375984726507
0.441756279421096 0.790264350150215 0.934120434557567
0.413941448752723 0.796940928334018 0.944418652813032
0.45186240567701 0.769596429924921 0.941363173508526
0.469368715953158 0.799532266453836 0.931771138642918
0.408104717755861 0.795816142953699 0.947309153858604
0.449987633590368 0.78974740576567 0.943064470382684
0.447859328356898 0.769933426830969 0.935811548046348
0.431757556297074 0.771850575983658 0.938216507925241
0.420863751376068 0.751912514535145 0.935146689433769
0.443625042752806 0.805014249114806 0.939279272257139
0.481141672646306 0.794379863904045 0.914413023241392
0.419473912671341 0.813921593859934 0.921844864479593
0.465835347943954 0.810601135929443 0.935270174437117
0.412825353329117 0.780546214974843 0.918936936546765
0.440295817007667 0.773378566302536 0.929268588976139
0.427941682554272 0.770062261766492 0.941032559149512
0.430615084739589 0.765997309471129 0.931962416686697
0.433954375095811 0.763580029312768 0.932908876088601
0.463692430355044 0.783464332702552 0.936021096208071
0.433665626291984 0.784905405429722 0.937788561472608
0.428409516707696 0.78581395609601 0.927292645070626
0.458899603467546 0.777226773980166 0.928430111694298
0.424122776122502 0.797945041170261 0.91934494138029
0.465972288493316 0.800473515841643 0.936580265250795
0.416665133346784 0.782414966541431 0.929898277597668
0.456892647983989 0.78680374895497 0.937821789464005
0.441366903529463 0.791338682882604 0.931795968331305
0.46805153883037 0.800674060815404 0.949348673911956
0.426060603598547 0.806787224603518 0.938187930566551
0.456986777711916 0.774263082831597 0.936483390149378
0.458124161387162 0.775363360046305 0.923605245252933
0.426213387096461 0.783904027062987 0.915769129366676
0.449605574321404 0.759264161767409 0.934603395925178
0.442223975913981 0.779904851445615 0.921921476736391
0.443469082782432 0.780056085344596 0.940821985169648
0.432270937770804 0.785471528931111 0.939349247087825
0.470937503735699 0.80287508176701 0.930131721504689
0.456998685257002 0.776436145107833 0.920526306592646
0.433848172261407 0.752099299352468 0.919352418471003
0.43874826197487 0.81005500017591 0.937161727097483
0.465722723421665 0.771585607426209 0.934135398035476
0.433480215860068 0.779707947535927 0.925941073030359
0.437302973632431 0.778310373451189 0.924685740748138
0.438596371854114 0.77723526234836 0.932433374153906
0.4534665144517 0.783291500804204 0.93381415444607
0.427157594055172 0.777098869924371 0.931310670909518
0.465359764528166 0.81076757090046 0.92201134896468
0.440666791835276 0.775281479702035 0.925764499230829
0.457153257004077 0.778312708910225 0.9259192531146
0.429339795424431 0.772929271811137 0.940847677621721
0.399433210208215 0.784862177548165 0.92627714107042
0.432326865261675 0.809266763988881 0.938618480013531
0.449373449214167 0.76020223150332 0.927574702602222
0.427209104162302 0.811042376154579 0.935096439917827
0.445654353405656 0.781147584531583 0.920677841264515
0.434029195453132 0.783949228455734 0.934936022476157
0.45242071666506 0.777466610342343 0.941597090848972
0.485354973902848 0.774195526657337 0.943525112824029
0.442124066264539 0.778265488606069 0.931018230104987
0.462877479385 0.7942058013744 0.915429571986707
0.440121287231151 0.804768971538127 0.935764926626717
0.427256811268511 0.778153568748501 0.926134802995764
0.470883256087469 0.770054912262156 0.916009447925751
0.4221878012295 0.789673225574168 0.932251586069932
0.425247807523379 0.806091446200215 0.924377774878645
0.441299703623316 0.783456582108376 0.9346754475052
0.442548426625667 0.783767663423943 0.913961475072243
0.438759476112426 0.779152092479323 0.926850568565831
0.444964205679713 0.802532236005605 0.929952589986196
0.434781799105748 0.761621109185039 0.924704494933832
0.446334964858415 0.78860459625984 0.933715322907742
0.431175631011443 0.780562554397997 0.93013575212176
0.431521887160766 0.788039912041105 0.926870162303796
0.448877618856985 0.762723605359138 0.939917177195415
0.440479491962387 0.792225858304388 0.927837666549929
0.44025261458765 0.785602439096167 0.936616800501025
0.433314173175757 0.783588388493499 0.932476023446813
0.439422735858704 0.761822957969417 0.932446930547659
0.441311564118684 0.778452661949548 0.922996288824549
0.425729783034729 0.783408493375531 0.923573593475638
0.453576840626879 0.778777586516294 0.934545162345472
0.436868158236373 0.763544606720289 0.944848555502068
0.430454641100227 0.786283982644416 0.941929194637598
0.457128691300416 0.762479638718397 0.917760562533913
0.450874715487013 0.802327453709385 0.930089558927341
0.424718522869502 0.804558465524128 0.938960424169298
0.413631391310128 0.782713312964174 0.932647626971225
0.43324778793376 0.776797063076903 0.945315590047209
0.441421337324195 0.781689755266326 0.936687228955802
0.43323303749008 0.760077924994513 0.928179170167288
0.467874435349373 0.778616109590409 0.932995150501435
0.442042419087858 0.781871088688895 0.928472044008315
0.450737489891662 0.805369561665987 0.928685233515626
0.428204026230394 0.77285270155817 0.912862075815167
0.441637471315342 0.782904092079517 0.934050697110942
0.453191982561256 0.781735355906877 0.930408886383831
0.44473359477597 0.767733417930064 0.935962901140081
0.456132548081922 0.779749091916254 0.935132757669435
0.427739665041083 0.792540071587657 0.93719686838261
0.466783888117008 0.787339190908197 0.932417358044644
0.449104511377929 0.793183888710521 0.919309629722993
0.483055170126249 0.793650758559196 0.903194327129324
0.411437303055436 0.759641614951271 0.927548440014695
0.421333091538517 0.780978357611618 0.923980192789513
0.437499306969929 0.798521445351683 0.934521226370572
0.412593222212219 0.773504523503352 0.923220053426653
0.450518325799441 0.792145192129728 0.932691595317558
0.465945381157612 0.7834297625598 0.922199688500792
0.4335296435696 0.771451188838401 0.934145383221111
0.452132968564586 0.789403539409944 0.924707626775033
0.42921103807413 0.798299182879111 0.918806692544301
0.451253825985803 0.782315166529745 0.936803342580359
0.427113164830777 0.789077479845896 0.948037580125101
0.464595004457194 0.772857075689861 0.92435749604744
0.466507241057358 0.777684221137648 0.933762296621812
0.455836274448721 0.792355825942237 0.932416307543887
0.443839130183403 0.798749135368123 0.931609968162154
0.465747090384696 0.777203799982768 0.934714083094708
0.473696112632063 0.775855676045623 0.938302227274136
0.438479056613758 0.775984977819893 0.915575134708444
0.447759492042898 0.781210630116051 0.923083772506639
0.401278144345151 0.784599880501283 0.929667580578383
0.452696595272068 0.790001103380556 0.929686710462039
0.456487386968116 0.795800043943479 0.923485208561599
0.441836868090351 0.793786000295623 0.930035247051488
0.432802755265801 0.773737953752871 0.923289370839484
0.418663870267274 0.773591328597546 0.914216126544883
0.420346924434669 0.800026461582216 0.925145801337488
0.403015451718551 0.804555216406234 0.928038808116633
0.46407920551291 0.794290223547829 0.933790348028956
0.45811915752218 0.807464372659785 0.926627672767031
0.424718726796881 0.798461945064651 0.934792624982754
0.449245734096731 0.769161600984144 0.933465682760141
0.445192862290798 0.780047986189834 0.929167609144255
0.447791284519471 0.795893899237101 0.928835441409918
0.451739078974826 0.807682571084584 0.925235470822175
0.432678943359422 0.757554778890856 0.938834473686453
0.432724814107827 0.760994165699741 0.923246004336935
0.424311797536013 0.807800442047921 0.93266005855468
0.440930725278945 0.774721118938519 0.925435262104903
0.434874743131878 0.773316767924701 0.926846853207525
0.433449649787635 0.784333521619221 0.946291771844157
0.463554754472524 0.770418294713244 0.933636994032274
0.480919261152159 0.78882590223505 0.928909995768012
0.43227403748295 0.75680198390194 0.927259759769614
0.439682945831216 0.77898229167029 0.926689142868308
0.438956293313771 0.75757474739043 0.911880284252293
0.456233025276789 0.780341765154916 0.946265896188842
0.463806207947115 0.77712137685565 0.932698083686332
0.420997407680759 0.796571898468605 0.939746076357621
0.471011220234838 0.760035997882997 0.944129979959634
0.461150415261114 0.790809185287444 0.936074782708549
0.469240932411704 0.793259210670829 0.925295744323017
0.445619562258622 0.804566205440155 0.935980460236948
0.474292649928099 0.797858498217423 0.932472517675969
0.45445203192791 0.786188769035936 0.930715979009907
0.462582458023856 0.81174316910073 0.924594183508978
0.461417654547767 0.792007175402957 0.923987859442666
0.437009402117759 0.772253128683001 0.931480479882562
0.463954114714241 0.778015271700929 0.920785662156189
0.452143791850008 0.771884637497508 0.931690312840688
0.428365417754328 0.791445338483006 0.937991287149337
0.431910999573046 0.789408631370302 0.931690224340456
0.490542546259506 0.786395800369952 0.936087425545636
0.445840577501062 0.805731066870464 0.930016323576454
0.443942900299387 0.787135393293691 0.940277414579191
0.453223134654182 0.78247352135318 0.922883016667298
0.471729493262837 0.779207444598572 0.927339587394058
0.445544813662446 0.777517944969207 0.926773352356369
0.418393652825271 0.780814505263085 0.936228756362761
0.451281745324739 0.787132562062875 0.92906947118861
0.442063020054716 0.78934020281573 0.921805409257311
0.416576748011204 0.789801008698003 0.936540431492465
0.439305992087875 0.785841312629602 0.95477552560842
0.432919323405596 0.778432374637089 0.935976386197753
0.43440057967694 0.786595762227331 0.94135814486997
0.461470531022519 0.782758972835316 0.948812280163408
0.435302299294241 0.785576977531178 0.936281641344054
0.468174257861913 0.775758368268709 0.937817550380162
0.443725418683275 0.784771181102789 0.921769656116988
0.432355962021332 0.782885576109784 0.932752068116894
0.450573133837979 0.785852831513711 0.932957999803807
0.433461303667633 0.784213337663296 0.931890510452088
0.443034753326611 0.800319498866404 0.931782213250076
0.449917496261649 0.79112823950274 0.923729815946209
0.44177241577962 0.769933813044667 0.935739284456401
0.445883242953885 0.789746875307984 0.932348048743962
0.434060697090169 0.800896478969734 0.934742020989707
0.437087183510211 0.776609772920578 0.935143749473885
0.463960433266637 0.769216891469721 0.930616944909952
0.43558567809802 0.79249285400632 0.930468075925286
0.469171552109788 0.768634147903399 0.942040975738558
0.441760312329906 0.769840135674568 0.929448295427886
0.439341552418738 0.770167318458263 0.927973353137445
0.437526847773029 0.763988947695628 0.935891353629272
0.436526797928722 0.795973784018527 0.936121456161537
0.450162274750997 0.763528744122615 0.92525480723764
0.459190256383777 0.790959188836024 0.930104535480889
0.434788310174781 0.758793886549303 0.929972947498263
0.446060479585229 0.778032237647572 0.931582003060394
0.441564082124137 0.778505284726168 0.941314212973004
0.428895835949951 0.767750205764678 0.92808235217065
0.428151706719572 0.780690838091426 0.911100972109917
0.460202058060438 0.770519975151761 0.921207025840974
0.424834230735844 0.796865378586967 0.92959529107537
0.468052505202528 0.788967598924707 0.92183126509685
0.393126894503495 0.779052642913729 0.928619267578887
0.433280119743688 0.793951190583161 0.919721359904453
0.446304867420295 0.767441198581716 0.926584801127278
0.4724059431796 0.785588296101528 0.93930560548169
0.437079990765855 0.766114281123292 0.914595861325309
0.450419721301657 0.775511739803392 0.929318438450755
0.430689585080187 0.807980934828447 0.922948095616188
0.449534966455967 0.797470030574649 0.921125968663661
0.418943255920992 0.793846070026177 0.930222912082797
0.443598166235681 0.791869896797611 0.931969348670528
0.445303031613481 0.793348943758255 0.934756746733397
0.437867362642699 0.798279908663712 0.924587100477327
0.451952944899347 0.795438012314131 0.926096947659848
0.449739642949047 0.786079591178683 0.932055979651457
0.434561468714834 0.767499771854736 0.926338058205764
0.399815072844531 0.797848307070136 0.931522395687551
0.417503202490386 0.769920529018213 0.925628502855969
0.429425293029144 0.784638554448712 0.93859789151263
0.43491683618841 0.79098444887118 0.939051789451933
0.430023235597291 0.807955266497357 0.939330731636244
0.452013285344111 0.786370925528151 0.934159575517735
0.470457651051396 0.794469118232943 0.939146671099345
0.426734437749804 0.78976234416371 0.918893996731465
0.439222930073699 0.77158601416403 0.920463921060896
0.433075340112626 0.771036217236123 0.936326361960121
0.470818476772338 0.795301232951061 0.936819985851111
0.422869070098385 0.76963343879089 0.934989830527234
0.451314693529034 0.790771231866059 0.937751196138301
0.435695506155574 0.778510274420929 0.931957369225659
0.424442725997659 0.770377804489306 0.930033428672516
0.42567255218747 0.785243723914994 0.91667641094563
0.473821146958191 0.7760121022379 0.928084418555266
0.432080860120262 0.778393466980277 0.92821250058638
0.429535774640249 0.7775479879229 0.941479261230683
0.45236133527033 0.790329676133537 0.941344226642211
0.425529032220126 0.778408745675185 0.934356839039982
0.462070895518678 0.777213714730476 0.94233502585204
0.456403873348295 0.797212523839049 0.924796731030309
0.47042019764591 0.785582223506851 0.939316854777484
0.435044771754721 0.779878967863944 0.933826893779169
0.42680746333647 0.762891290895374 0.914352694722312
0.455164196130529 0.773887268799825 0.938366963951637
0.437026508070274 0.780797219569937 0.9201288642907
0.451775967893493 0.759166452122552 0.9283874832942
0.43592093824838 0.802691774100419 0.936862686462195
0.429499074743643 0.777373893438111 0.928157621731604
0.440818162900616 0.802499118864916 0.939597510384413
0.461360502834535 0.755375509820286 0.927188796302062
0.462794937486301 0.798668690076995 0.931007550570777
0.433553758590867 0.776999663950661 0.923931636274077
0.423975361333364 0.760053978722523 0.937736117598116
0.453530234685845 0.768322638032967 0.9321458872484
0.4328130083116 0.803312775636136 0.940564367350918
0.453467184349401 0.788590194359343 0.936084372006003
0.435356111557813 0.780169523570359 0.939364696531697
0.435264566283876 0.778456513208868 0.919549344567836
0.460004464426165 0.767913206940189 0.925635812158563
0.445221009288295 0.786009215559312 0.925774665823594
0.44259956074428 0.782737761384963 0.934492574584712
0.455075118244962 0.797458873030069 0.942943063199711
0.463501995485197 0.802313060255545 0.927922002324672
0.435870424935286 0.789306713773155 0.928737809744678
0.442298912689382 0.791216048124149 0.929018919393946
0.431877398158733 0.776693208688484 0.942409937691985
0.462253410765032 0.79237867072989 0.931418303127619
0.467411813199976 0.774652224242288 0.926719760486141
0.437996113480165 0.790877275679328 0.93012964751581
0.436608710846805 0.799167585903454 0.917891440602593
0.42949353743489 0.795881478362272 0.92296511960005
0.440824412986338 0.765659660246124 0.936452354139772
0.430072771070841 0.790191434144513 0.935856162535142
0.449507289296202 0.771367569284585 0.919578247053664
0.41184158752628 0.778807993020809 0.936695872354323
0.406334265027776 0.761956079006431 0.930554755754712
0.442062217419956 0.782143910809058 0.940033687633319
0.43906025265228 0.785201612513486 0.9264743137957
0.443865610761566 0.756574300135627 0.930613411976629
0.421076840673208 0.778001161206276 0.930721913405988
0.464266487892611 0.751224729205886 0.928767733212716
0.459964790952143 0.791649074638807 0.938167812599687
0.468702056188804 0.805153524122338 0.923570161366359
0.436451793614127 0.760499822913272 0.92363119802981
0.421709481227547 0.759458401647133 0.941781122740757
0.43328158344984 0.792233396840521 0.927272168822204
0.449217095130447 0.803787132761074 0.925109204380352
0.442471206278073 0.790249680819038 0.91111784003835
0.468454994908744 0.774681114473631 0.926310349595596
0.435444708173591 0.789173466416816 0.931889133883755
0.45594545481557 0.77477729011137 0.931893296621169
0.443326693828835 0.779291784690177 0.937955331930288
0.441459977477078 0.760939711025687 0.938358258792746
0.472280555547093 0.784234138807333 0.93561359868068
0.466506362206026 0.783797161419903 0.931166832300937
0.484829882366691 0.775474171667007 0.920765719980071
0.43330645088948 0.754756108846765 0.945229225350893
