"Gender" "Race" "Hisp" "Age" "Relate"
"2" "2" "1" "80" "2"
"2" "1" "1" "62" "2"
"1" "1" "1" "70" "2"
"1" "1" "1" "46" "2"
"2" "1" "1" "42" "12"
"2" "1" "1" "86" "12"
"1" "1" "1" "23" "12"
"2" "1" "1" "22" "12"
"2" "1" "1" "22" "3"
"1" "1" "1" "64" "3"
"2" "1" "1" "93" "12"
"2" "1" "5" "73" "2"
"1" "8" "1" "48" "3"
"2" "1" "1" "52" "2"
"2" "1" "1" "74" "2"
"1" "1" "1" "68" "2"
"1" "1" "2" "35" "2"
"2" "1" "2" "3" "3"
"1" "1" "1" "86" "7"
"1" "1" "1" "80" "2"
"1" "1" "1" "32" "3"
"1" "1" "1" "61" "2"
"1" "7" "2" "91" "13"
"2" "1" "1" "39" "2"
"1" "1" "1" "8" "3"
"2" "1" "1" "5" "4"
"2" "2" "1" "56" "2"
"1" "1" "1" "15" "3"
"2" "1" "1" "48" "2"
"1" "1" "1" "17" "3"
"2" "1" "1" "31" "2"
"2" "1" "1" "1" "3"
"1" "1" "1" "75" "12"
"2" "1" "1" "66" "2"
"2" "1" "1" "36" "2"
"1" "1" "1" "58" "9"
"2" "1" "1" "25" "12"
"2" "1" "1" "10" "6"
"1" "1" "1" "17" "11"
"1" "2" "1" "65" "2"
"1" "1" "1" "60" "6"
"2" "1" "1" "90" "7"
"2" "1" "1" "10" "3"
"2" "1" "1" "13" "4"
"2" "1" "1" "72" "13"
"1" "1" "1" "68" "11"
"1" "1" "1" "57" "4"
"1" "1" "1" "22" "3"
"2" "1" "1" "9" "3"
"2" "1" "1" "88" "2"
"1" "8" "1" "17" "3"
"1" "1" "1" "9" "3"
"1" "2" "1" "21" "3"
"1" "2" "1" "55" "12"
"2" "1" "1" "43" "2"
"1" "1" "1" "6" "3"
"2" "7" "5" "94" "13"
"1" "7" "5" "34" "11"
"2" "1" "1" "47" "2"
"1" "1" "1" "1" "3"
"1" "1" "1" "1" "3"
"1" "1" "2" "46" "9"
"2" "1" "2" "85" "9"
"1" "1" "1" "75" "2"
"1" "1" "1" "83" "2"
"1" "1" "1" "84" "2"
"1" "1" "1" "57" "3"
"1" "1" "1" "88" "2"
"1" "1" "1" "30" "6"
"2" "1" "1" "73" "2"
"2" "1" "1" "61" "2"
"2" "1" "1" "47" "2"
"2" "1" "1" "8" "3"
"1" "1" "1" "6" "3"
"2" "6" "1" "25" "2"
"2" "6" "1" "59" "7"
"2" "1" "1" "67" "2"
"2" "1" "1" "81" "12"
"1" "1" "1" "18" "3"
"1" "1" "1" "15" "11"
"1" "1" "1" "31" "12"
"2" "1" "1" "62" "2"
"2" "1" "2" "79" "2"
"1" "1" "2" "79" "2"
"2" "1" "5" "57" "2"
"1" "1" "1" "46" "2"
"1" "1" "1" "13" "3"
"2" "1" "1" "7" "3"
"2" "1" "1" "87" "2"
"2" "6" "1" "13" "3"
"1" "6" "1" "44" "11"
"1" "1" "1" "43" "2"
"2" "1" "1" "19" "3"
"1" "1" "1" "18" "3"
"2" "2" "1" "39" "2"
"1" "1" "1" "56" "2"
"2" "1" "1" "75" "2"
"2" "1" "1" "50" "2"
"2" "1" "1" "69" "2"
"2" "1" "1" "52" "2"
"1" "1" "1" "53" "12"
"1" "1" "1" "23" "2"
"2" "1" "1" "1" "3"
"2" "2" "1" "14" "3"
"1" "1" "1" "12" "3"
"2" "1" "1" "52" "10"
"1" "1" "1" "6" "3"
"2" "1" "1" "5" "3"
"1" "1" "1" "52" "6"
"1" "1" "1" "41" "13"
"2" "1" "1" "33" "2"
"1" "1" "1" "4" "6"
"1" "1" "1" "11" "3"
"2" "1" "1" "82" "2"
"2" "6" "1" "50" "2"
"1" "6" "1" "15" "3"
"2" "1" "4" "26" "3"
"2" "1" "1" "63" "6"
"1" "1" "1" "94" "7"
"2" "8" "3" "7" "3"
"1" "1" "1" "1" "3"
"1" "1" "1" "38" "2"
"1" "1" "1" "53" "2"
"1" "1" "1" "55" "2"
"2" "1" "1" "72" "6"
"1" "1" "1" "55" "6"
"1" "1" "1" "63" "2"
"2" "7" "5" "77" "11"
"1" "1" "1" "39" "2"
"2" "1" "1" "64" "2"
"1" "1" "1" "63" "12"
"2" "1" "1" "54" "2"
"2" "1" "1" "22" "3"
"2" "1" "2" "2" "8"
"2" "1" "1" "8" "8"
"1" "1" "1" "56" "9"
"1" "2" "1" "43" "3"
"2" "2" "1" "24" "8"
"1" "1" "1" "37" "12"
"2" "1" "1" "36" "2"
"2" "1" "1" "3" "3"
"2" "1" "1" "1" "3"
"1" "1" "1" "76" "2"
"2" "1" "1" "55" "2"
"1" "1" "1" "17" "3"
"1" "1" "1" "19" "12"
"1" "1" "1" "11" "3"
"2" "1" "1" "39" "2"
"1" "1" "1" "86" "12"
"1" "1" "1" "6" "3"
"2" "1" "1" "59" "2"
"1" "1" "1" "63" "2"
"1" "1" "1" "93" "2"
"2" "6" "1" "28" "2"
"2" "2" "1" "56" "2"
"1" "1" "1" "27" "3"
"2" "1" "1" "54" "2"
"2" "1" "1" "28" "2"
"2" "1" "1" "4" "5"
"1" "1" "1" "6" "11"
"2" "1" "1" "23" "12"
"1" "1" "1" "72" "2"
"1" "1" "1" "65" "12"
"2" "1" "1" "22" "12"
"2" "5" "1" "22" "12"
"2" "6" "1" "65" "2"
"2" "1" "1" "24" "3"
"2" "1" "1" "2" "8"
"1" "1" "1" "47" "13"
"2" "1" "1" "93" "11"
"2" "1" "2" "46" "2"
"1" "1" "2" "19" "3"
"2" "1" "2" "18" "3"
"1" "1" "1" "43" "2"
"2" "1" "1" "22" "3"
"1" "1" "1" "19" "13"
"1" "1" "1" "95" "2"
"2" "1" "1" "63" "8"
"2" "1" "1" "49" "2"
"1" "1" "1" "44" "5"
"2" "7" "1" "26" "4"
"1" "7" "1" "77" "11"
"2" "7" "1" "84" "6"
"2" "2" "1" "6" "6"
"2" "2" "1" "34" "11"
"1" "1" "1" "52" "2"
"2" "1" "5" "54" "6"
"1" "1" "5" "46" "11"
"1" "1" "1" "11" "3"
"1" "1" "2" "42" "2"
"2" "1" "5" "10" "3"
"2" "1" "1" "10" "3"
"2" "1" "1" "58" "2"
"2" "1" "1" "75" "2"
"1" "2" "1" "84" "2"
"2" "1" "1" "32" "12"
"1" "1" "1" "12" "13"
"2" "1" "1" "61" "12"
"2" "1" "1" "63" "2"
"1" "1" "1" "31" "3"
"1" "1" "1" "30" "2"
"2" "1" "1" "57" "2"
"1" "1" "1" "47" "2"
"2" "1" "1" "34" "2"
"1" "1" "1" "4" "3"
"2" "7" "2" "7" "3"
"2" "1" "1" "72" "2"
"1" "1" "1" "23" "2"
"2" "1" "5" "29" "2"
"1" "1" "5" "7" "3"
"1" "1" "5" "6" "3"
"2" "1" "1" "77" "2"
"1" "1" "1" "44" "3"
"2" "1" "1" "32" "2"
"1" "1" "1" "12" "3"
"2" "1" "1" "7" "3"
"2" "1" "1" "3" "3"
"1" "1" "1" "26" "3"
"2" "1" "1" "17" "3"
"1" "1" "1" "83" "2"
"1" "7" "2" "1" "3"
"1" "7" "2" "50" "6"
"1" "8" "1" "60" "3"
"2" "1" "1" "45" "2"
"1" "1" "1" "18" "3"
"1" "1" "1" "63" "2"
"1" "1" "1" "30" "3"
"1" "1" "1" "70" "2"
"1" "1" "1" "44" "7"
"1" "1" "1" "48" "12"
"2" "1" "1" "65" "12"
"2" "1" "1" "44" "2"
"1" "1" "2" "34" "2"
"2" "1" "2" "7" "3"
"2" "1" "2" "3" "3"
"2" "1" "1" "39" "12"
"1" "1" "1" "5" "8"
"2" "1" "1" "66" "2"
"2" "1" "1" "65" "2"
"2" "1" "1" "57" "2"
"1" "1" "1" "30" "3"
"2" "2" "1" "52" "8"
"2" "2" "1" "18" "8"
"1" "2" "1" "95" "6"
"1" "2" "1" "95" "2"
"2" "1" "1" "73" "2"
"2" "1" "1" "48" "2"
"1" "1" "1" "53" "2"
"1" "1" "2" "18" "3"
"2" "1" "1" "26" "12"
"1" "1" "1" "20" "3"
"2" "1" "1" "15" "3"
"1" "1" "1" "12" "3"
"1" "1" "1" "1" "3"
"1" "1" "1" "19" "11"
"1" "2" "1" "11" "3"
"1" "2" "1" "5" "3"
"1" "1" "1" "30" "2"
"2" "1" "1" "54" "2"
"2" "1" "1" "18" "3"
"1" "1" "1" "16" "3"
"1" "1" "1" "35" "12"
"1" "1" "1" "56" "2"
"1" "1" "1" "21" "3"
"1" "1" "1" "17" "3"
"1" "1" "1" "16" "3"
"1" "1" "1" "12" "3"
"1" "1" "1" "18" "3"
"2" "1" "1" "36" "2"
"1" "1" "1" "1" "3"
"1" "1" "1" "29" "12"
"1" "1" "1" "21" "12"
"1" "1" "1" "47" "2"
"2" "1" "2" "39" "3"
"1" "1" "2" "70" "6"
"1" "1" "2" "54" "6"
"2" "1" "1" "52" "2"
"2" "1" "1" "30" "3"
"1" "1" "1" "40" "13"
"2" "7" "5" "22" "13"
"1" "7" "5" "62" "3"
"1" "2" "1" "25" "8"
"2" "2" "1" "16" "8"
"2" "2" "1" "5" "8"
"1" "2" "1" "62" "2"
"1" "1" "1" "70" "2"
"1" "1" "1" "52" "3"
"2" "1" "1" "72" "2"
"2" "1" "1" "42" "3"
"2" "1" "1" "43" "2"
"2" "8" "1" "32" "12"
"1" "1" "1" "44" "2"
"1" "1" "1" "1" "3"
"1" "1" "1" "61" "12"
"2" "1" "1" "35" "2"
"1" "1" "1" "1" "3"
"2" "6" "1" "66" "2"
"2" "1" "1" "61" "2"
"2" "1" "1" "76" "9"
"2" "1" "1" "93" "13"
"2" "1" "1" "23" "3"
"2" "2" "1" "91" "9"
"1" "1" "1" "55" "2"
"2" "1" "1" "22" "3"
"2" "1" "1" "22" "3"
"1" "1" "1" "34" "8"
"2" "1" "1" "72" "2"
"2" "1" "1" "64" "2"
"1" "1" "1" "77" "2"
"2" "1" "1" "59" "2"
"2" "2" "1" "31" "3"
"1" "2" "1" "6" "8"
"1" "2" "1" "53" "6"
"1" "2" "1" "91" "7"
"1" "2" "1" "8" "3"
"1" "1" "1" "2" "11"
"2" "1" "1" "94" "6"
"2" "1" "1" "13" "3"
"2" "1" "1" "10" "3"
"2" "1" "1" "9" "3"
"1" "1" "1" "23" "3"
"1" "1" "1" "69" "2"
"2" "1" "1" "63" "2"
"2" "2" "1" "25" "12"
"1" "1" "1" "62" "2"
"1" "1" "1" "30" "8"
"2" "1" "1" "14" "4"
"1" "1" "1" "68" "2"
"1" "1" "1" "78" "2"
"1" "2" "5" "57" "2"
"1" "8" "5" "66" "13"
"2" "8" "5" "48" "11"
"1" "1" "1" "61" "13"
"2" "1" "1" "74" "2"
"1" "1" "1" "34" "2"
"2" "1" "1" "2" "3"
"2" "1" "1" "45" "2"
"1" "1" "1" "8" "3"
"1" "1" "5" "57" "12"
"1" "1" "1" "13" "3"
"1" "1" "1" "63" "2"
"1" "1" "1" "86" "7"
"2" "1" "1" "36" "2"
"1" "1" "1" "9" "3"
"2" "1" "1" "7" "3"
"2" "1" "2" "74" "2"
"1" "2" "1" "29" "12"
"1" "1" "1" "96" "2"
"2" "1" "1" "60" "2"
"2" "1" "2" "35" "2"
"1" "1" "2" "12" "11"
"1" "1" "1" "26" "3"
"1" "1" "1" "42" "2"
"2" "1" "1" "23" "3"
"2" "1" "1" "17" "3"
"2" "1" "1" "38" "2"
"1" "1" "1" "1" "3"
"2" "1" "1" "79" "9"
"1" "1" "1" "21" "12"
"1" "1" "1" "37" "2"
"1" "1" "1" "5" "3"
"1" "1" "1" "2" "3"
"2" "1" "1" "21" "3"
"2" "2" "1" "56" "11"
"1" "2" "1" "22" "8"
"1" "6" "1" "28" "3"
"2" "6" "1" "25" "3"
"1" "6" "1" "95" "7"
"2" "1" "1" "56" "3"
"1" "2" "1" "25" "2"
"2" "1" "1" "68" "2"
"2" "1" "1" "46" "3"
"2" "1" "1" "68" "2"
"1" "1" "1" "13" "3"
"1" "1" "1" "65" "2"
"1" "1" "1" "18" "8"
"1" "1" "1" "58" "2"
"2" "1" "1" "64" "2"
"2" "1" "1" "67" "2"
"2" "1" "1" "67" "2"
"1" "1" "1" "24" "12"
"2" "4" "1" "79" "12"
"2" "1" "1" "81" "11"
"2" "5" "1" "14" "3"
"1" "5" "1" "13" "3"
"1" "5" "1" "11" "3"
"1" "1" "1" "32" "3"
"1" "1" "1" "30" "3"
"1" "2" "1" "10" "3"
"2" "1" "1" "54" "2"
"2" "1" "1" "20" "3"
"2" "1" "1" "14" "8"
"1" "2" "1" "37" "8"
"2" "1" "1" "37" "2"
"1" "1" "1" "13" "3"
"1" "1" "1" "11" "3"
"2" "1" "1" "69" "2"
"1" "1" "1" "78" "2"
"1" "1" "1" "52" "3"
"2" "1" "1" "41" "2"
"1" "1" "1" "60" "2"
"1" "1" "1" "54" "3"
"1" "1" "1" "52" "2"
"1" "1" "1" "24" "3"
"1" "1" "2" "48" "2"
"1" "1" "1" "12" "3"
"1" "1" "1" "82" "12"
"1" "1" "1" "69" "12"
"1" "1" "1" "19" "8"
"1" "1" "1" "16" "3"
"2" "1" "1" "54" "2"
"1" "1" "1" "25" "12"
"2" "2" "1" "62" "2"
"2" "1" "1" "62" "2"
"2" "1" "1" "40" "2"
"2" "1" "1" "23" "3"
"1" "1" "1" "51" "6"
"2" "1" "1" "54" "2"
"2" "1" "1" "84" "2"
"2" "1" "2" "34" "2"
"1" "1" "2" "1" "3"
"2" "1" "1" "36" "2"
"1" "1" "1" "8" "3"
"2" "1" "1" "6" "3"
"2" "1" "2" "1" "3"
"2" "1" "2" "36" "12"
"2" "8" "1" "36" "2"
"2" "1" "1" "2" "3"
"1" "1" "1" "84" "11"
"1" "1" "1" "68" "2"
"2" "1" "1" "71" "2"
"2" "1" "1" "87" "12"
"2" "2" "1" "55" "2"
"2" "1" "1" "62" "2"
"2" "9" "1" "34" "2"
"1" "8" "1" "10" "3"
"2" "1" "1" "56" "3"
"2" "1" "1" "24" "8"
"2" "1" "2" "54" "2"
"2" "1" "1" "47" "2"
"2" "1" "1" "20" "3"
"2" "1" "1" "35" "8"
"1" "1" "1" "34" "8"
"2" "1" "1" "13" "8"
"2" "1" "1" "58" "2"
"2" "1" "1" "39" "2"
"1" "2" "1" "55" "11"
"2" "2" "1" "34" "11"
"1" "1" "2" "27" "3"
"2" "1" "2" "19" "3"
"1" "1" "2" "1" "11"
"2" "1" "1" "38" "2"
"1" "1" "1" "3" "3"
"2" "1" "1" "80" "2"
"2" "1" "1" "47" "2"
"2" "2" "1" "2" "3"
"2" "2" "1" "35" "12"
"2" "1" "1" "46" "2"
"1" "1" "1" "41" "3"
"1" "1" "2" "10" "3"
"1" "1" "1" "21" "3"
"1" "1" "1" "61" "2"
"1" "1" "2" "2" "3"
"2" "1" "1" "54" "2"
"1" "1" "2" "42" "2"
"2" "1" "2" "33" "3"
"1" "1" "2" "17" "13"
"1" "1" "1" "50" "12"
"1" "1" "1" "60" "12"
"1" "1" "2" "86" "12"
"2" "1" "1" "68" "2"
"2" "1" "1" "61" "2"
"1" "1" "1" "29" "2"
"2" "1" "3" "16" "3"
"1" "1" "1" "81" "2"
"1" "1" "1" "44" "2"
"2" "1" "1" "9" "3"
"2" "1" "1" "7" "3"
"1" "1" "1" "83" "9"
"2" "1" "1" "51" "2"
"1" "2" "1" "46" "2"
"1" "2" "1" "20" "6"
"2" "1" "1" "67" "2"
"1" "1" "1" "69" "2"
"2" "1" "1" "22" "11"
"1" "1" "1" "22" "13"
"1" "1" "1" "72" "11"
"2" "1" "1" "78" "2"
"2" "1" "1" "28" "8"
"1" "1" "1" "69" "3"
"2" "1" "1" "5" "13"
"2" "1" "1" "14" "8"
"1" "1" "1" "75" "12"
"1" "1" "1" "18" "3"
"2" "1" "1" "46" "12"
"2" "1" "1" "40" "2"
"2" "1" "1" "22" "2"
"2" "1" "1" "2" "3"
"1" "2" "1" "64" "2"
"2" "7" "2" "76" "2"
"2" "7" "2" "58" "13"
"2" "1" "1" "62" "2"
"1" "1" "1" "38" "6"
"1" "2" "1" "16" "3"
"1" "2" "1" "13" "3"
"2" "1" "1" "85" "7"
"2" "1" "1" "90" "12"
"2" "1" "1" "63" "12"
"1" "1" "1" "33" "3"
"1" "1" "1" "25" "11"
"2" "1" "1" "84" "2"
"2" "1" "2" "66" "2"
"1" "1" "2" "80" "12"
"2" "1" "2" "7" "3"
"1" "1" "1" "51" "2"
"2" "1" "1" "22" "3"
"1" "1" "1" "18" "4"
"1" "2" "1" "44" "8"
"1" "6" "1" "34" "8"
"2" "2" "1" "16" "6"
"1" "1" "1" "50" "13"
"1" "1" "1" "48" "11"
"2" "7" "5" "68" "6"
